text,created_at
"RT @FansVoiceJP: 『#ファンタスティック・プラネット』初のDCP上映決定、新ポスター＆予告編が解禁🎊巨人ドラーグ族と人類オム族が種の存続をかけて闘うフランスSFアニメの金字塔🎞世界中のクリエイターに多大な影響を与えたカルト作！5月28日公開！
https://t…",Fri Apr 16 01:31:53 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 14:07:09 +0000 2021
@_R1mx7_ てか巨人ファン？,Mon Apr 19 07:45:40 +0000 2021
爆破予告の動機が巨人が弱いっていうのが面白すぎる。しかも巨人ではなくホークスファンというね。ワンチャンホークスファンを語っとるだけかもしらんけど笑,Thu Apr 15 09:01:41 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:00:45 +0000 2021
"RT @HanzoToshi: なんじゃこらｗ

「巨人に不満」　東京ドーム爆破予告容疑でソフトバンクファン逮捕(毎日新聞)
#Yahooニュース
https://t.co/MT6uXSGWfR",Thu Apr 15 09:00:48 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:01:08 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:01:11 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 09:01:19 +0000 2021
"RT @SanRiva44: #ひらいて赤ブー 
進🌟の巨人
エル💙ィン×リ💚ァイ
『ゴロツキ兵士の手懐け方』

開催を何卒よろしくお願いします‼️✨ https://t.co/CwMNRko3lD",Tue Apr 06 15:43:07 +0000 2021
"RT @takumitoxin: 進撃最終回

色々と疑問も残ったけれど、とりあえず諌山先生お疲れ様でした。時間が出来たらファンアート描きたいですが今は厳しいので2014年に描いたリヴァイ兵長を。
#進撃の巨人　#AttackOnTitan https://t.co/80yNA…",Fri Apr 09 01:16:45 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:08:55 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:09:16 +0000 2021
RT @hanami_aot: 「進撃の天皇賞（春）」は、海を越え、エレンたち調査兵団がたどり着いたのは阪神競馬場という設定で、そこでは鍛え抜かれた馬たちによる「天皇賞（春）」という戦いの舞台が厳かに広がっていた。天皇賞（春）とは一体何なのか。真実と正体がついに明かされる。…,Mon Apr 19 09:34:51 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:56:22 +0000 2021
"RT @livedoornews: 5000RT：【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に…",Fri Apr 09 15:00:13 +0000 2021
RT @finalvent: 『進撃の巨人』もエレンによる虐殺だが作者に逡巡がある分、古い作品。,Fri Apr 09 15:01:20 +0000 2021
"RT @hitasuraeiga: アニメ『進撃の巨人』でファンを驚かせた”伝説の18秒”は、元々の絵コンテでは4カットだったが、迫力を増すためにアニメーターの江原康之さんが長回しで作画した結果、18秒1カットの凄まじいアクションシーンに仕上がった
#今アニメでしょ https…",Tue Apr 13 14:08:13 +0000 2021
"RT @izumi2co: 漫画「進撃の巨人」９日完結　村上春樹作品に通じる「普遍性」 - 産経ニュース

バックさんのインタビュー、泣けてしまう…

長年のファンの皆さん、ぜひ読んでくれ… https://t.co/bbAz3JF1Xr",Tue Apr 06 10:46:30 +0000 2021
世界中にファンがいて母数が大きく、内容的にも様々な考えが出来る作品だから、批判的意見が目立つけど、海外の大手進撃ファンアカウントで、139話はどうだったかのアンケートが、３万くらいの票数で良かったっていう投票が一番多かったから、文句や不満、疑問はあれど、締めとしては良かったのかな,Sun Apr 11 02:02:22 +0000 2021
"RT @anime_shingeki: 進撃の巨人×森永パキシエルキャンペーン
4月上旬より進撃の巨人コラボパッケージが発売！

アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる
「当たり調査兵団キャンペーン」実施中！！

応募締切は6/30まで！

#shinge…",Wed Apr 07 04:17:35 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 22:34:40 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:43:28 +0000 2021
"進撃の巨人は終わってしまいまいましたが、進撃の巨人の『進撃』は永遠に終わることはありません。アルミンのように我々進撃ファンで語り継ぎましょう！
              心臓を捧げよ❗
 #進撃の巨人
 #進撃の巨人最終話 https://t.co/k39ra2g8Z9",Fri Apr 09 23:44:31 +0000 2021
歴史を学ぶのは同じ過ちを繰り返さないためだと思ってるんだけど、進撃の巨人を読むだけで同じ意味を成すんじゃないかと思ってしまうレベルで、進撃の巨人は凄い,Sun Apr 11 01:25:37 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 22:10:29 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Tue Apr 13 08:51:48 +0000 2021
RT @mayu_t0m0: 進撃の巨人の署名活動、賛同者がこんなにいる事に驚きです。まず作品は正規の方法で読んで下さい。それに進撃は先生が妥協せずに書き上げた作品です。結末に対する感じ方は自由だけどその自由を他に強要しないで下さい。読者が作品に干渉しては本当に先生が伝えたかっ…,Sun Apr 11 02:47:46 +0000 2021
"RT @GolfTbs: #TheMasters  2021 最終日

#TBSゴルフ の公式HPでは

まもなく『観戦中！マスターズトークライブ』の配信スタート！

#松山英樹選手　歴史的快挙へ！昨日の快進撃！全ホール見せます！

ゲストは、#ノンスタイル #井上裕介 さんと…",Sun Apr 11 14:26:52 +0000 2021
"RT @shingeki__kun: 【2031年4月9日 進撃の巨人完結から10年】

進撃ファン｢え！？もうあれから10年も経ったの！？｣

進撃ファン｢あの伝説の最終回から10年経ったのか･･･。｣

進撃ファン｢ライナーまじでキモッて言われて10年か…。｣

10年後、…",Fri Apr 09 10:34:02 +0000 2021
"進撃のこと考えすぎてて、今は
ラストで結局、自由なんてないよ😇って感じになってるのがモヤる原因なのかなって思ってる
ジェンダー的にも進撃は偏りがないって印象がなくなっちゃったし
ミカもヒスもアニも…",Mon Apr 12 22:06:30 +0000 2021
阪神木浪の円陣、いつだかの藤浪煽りの巨人の選手のやつと同じで、選手は悪くないよね。これをSNSにあげる広報が悪いと思う。どこのチームもこれに近いことは言ってる。試合前の円陣は煽り気味に気合入れなきゃいけないし相手チームやファンへの配慮は本来必要ない,Fri Apr 09 14:49:18 +0000 2021
"@osamubowl ヤクルトファンです！
いまはコロナ禍が大打撃でいいスタメンを組めないですよね。岡本坂本の調子が全く上がらないのも繋がらない原因です。コロナ陽性組が帰ってきて、岡本坂本が0.280くらい打つならば普通に優勝は巨人だと思います",Fri Apr 09 10:11:52 +0000 2021
"巨人云々思い出したけど
アンチ巨人軍の人等って基本はズルい人間だとか性根腐ってるとかそういう感想を最近抱く
原監督が勝つと金満球団、負けた腹いせに相手ファンをなじる

流石に不健全でルサンチマンで卑怯な弱者だと最近ホント思うな・・・",Fri Apr 16 01:10:25 +0000 2021
"RT @SMNF_com: 中国がアリババに記録的な独占禁止法違反の罰金を科した後、電子商取引の巨人は規制当局に感謝するという異例の行動に出た
@daitojimari 
https://t.co/HW96IvjhjP",Mon Apr 12 07:02:11 +0000 2021
"わらしべ

出/KOF95     その他銃剣付き5個
　旗艦　初心　ファントム
　服動画通り

求/武器豊富垢

即決/枕武器豊富
　　旗艦武器豊富
　　オレマク垢
　　青ラフェラ垢
　
優遇/KOF95銃剣
　　進撃M4煙… https://t.co/t5uECoh7JX",Mon Apr 05 03:53:49 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Fri Apr 09 14:30:06 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 08:36:59 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 08:36:20 +0000 2021
"RT @livedoornews: 【9日完結】『進撃の巨人』担当編集者が語るヒットの理由「巻を追うごとに面白さの質が違ってくる」
https://t.co/AnskSmKdvh

初期はおぞましさやインパクト、その後はサスペンスや政治などの要素もあり、世の中のことをすべて描い…",Wed Apr 07 02:34:14 +0000 2021
"RT @livedoornews: 【9日完結】『進撃の巨人』担当編集者が語るヒットの理由「巻を追うごとに面白さの質が違ってくる」
https://t.co/AnskSmKdvh

初期はおぞましさやインパクト、その後はサスペンスや政治などの要素もあり、世の中のことをすべて描い…",Wed Apr 07 02:34:53 +0000 2021
"RT @eimo_info: ✨新商品情報✨
TVアニメ『進撃の巨人』#ふわぽに シリーズ発売決定🎉

テーマはパン屋さんで働く調査兵団🍞
ぬいぐるみのようなふわふわ優しい質感のデフォルメイラストシリーズで新登場🥖

4/10(土)10:00～販売開始🌟
▶https://t.…",Fri Apr 09 07:33:26 +0000 2021
最後に現地で野球見たの中２の時の巨人阪神戦が最後だなぁ。知らないおっさんに風船もらって飛ばしたのを覚えてる。まぁ僕巨人ファンだけども,Thu Apr 08 11:52:10 +0000 2021
"RT @nomnii: 進撃がマジで終わってしまった…
進撃の歴史に少しでも関われたこと、今後とんでもない財産になっていくと思います。諫山先生、本当に長い間お疲れ様でした！！！！

とりあえず飯行きましょう",Fri Apr 09 01:20:39 +0000 2021
"RT @jumandekirukana: #10万円でできるかな
4/12(月)3時間SP！

宮田さんだけでなく
キスマイメンバー内にも
ファンが多い進撃の巨人から
#梶裕貴 さん
#石川由依 さん

宮田さんの師匠
#浪川大輔 さん

宮田さんがプライベートで
ライブを見に…",Mon Apr 12 22:22:14 +0000 2021
